ticker,cik,metric,value,date,filed_date,form,fiscal_year,fiscal_period,frame
CRM,0001108524,PaymentsToAcquirePropertyPlantAndEquipment,18628000.0,2009-07-31,2010-09-09,10-Q,2010,Q2,CY2009Q2
CRM,0001108524,ResearchAndDevelopmentExpense,31103000.0,2009-07-31,2010-09-09,10-Q,2010,Q2,CY2009Q2
CRM,0001108524,WeightedAverageNumberOfSharesOutstandingBasic,123846000.0,2009-07-31,2010-09-09,10-Q,2010,Q2,CY2009Q2
CRM,0001108524,WeightedAverageNumberOfDilutedSharesOutstanding,126566000.0,2009-07-31,2010-09-09,10-Q,2010,Q2,CY2009Q2
CRM,0001108524,CashAndCashEquivalentsAtCarryingValue,246169000.0,2009-07-31,2010-11-24,10-Q,2010,Q3,CY2009Q2I
CRM,0001108524,Revenues,316061000.0,2009-07-31,2011-03-23,10-K,2010,FY,CY2009Q2
CRM,0001108524,GrossProfit,253565000.0,2009-07-31,2011-03-23,10-K,2010,FY,CY2009Q2
CRM,0001108524,OperatingIncomeLoss,29489000.0,2009-07-31,2011-03-23,10-K,2010,FY,CY2009Q2
CRM,0001108524,NetIncomeLoss,21198000.0,2009-07-31,2011-03-23,10-K,2010,FY,CY2009Q2
CRM,0001108524,Assets,1643201000.0,2009-10-31,2009-11-25,10-Q,2009,Q3,CY2009Q3I
CRM,0001108524,AssetsCurrent,762915000.0,2009-10-31,2009-11-25,10-Q,2009,Q3,CY2009Q3I
CRM,0001108524,Liabilities,772661000.0,2009-10-31,2009-11-25,10-Q,2009,Q3,CY2009Q3I
CRM,0001108524,LiabilitiesCurrent,726478000.0,2009-10-31,2009-11-25,10-Q,2009,Q3,CY2009Q3I
CRM,0001108524,StockholdersEquity,858891000.0,2009-10-31,2009-11-25,10-Q,2009,Q3,CY2009Q3I
CRM,0001108524,CostOfRevenue,65570000.0,2009-10-31,2010-11-24,10-Q,2010,Q3,CY2009Q3
CRM,0001108524,CashAndCashEquivalentsAtCarryingValue,242888000.0,2009-10-31,2010-11-24,10-Q,2010,Q3,CY2009Q3I
CRM,0001108524,NetCashProvidedByUsedInOperatingActivities,35520000.0,2009-10-31,2010-11-24,10-Q,2010,Q3,CY2009Q3
CRM,0001108524,NetCashProvidedByUsedInInvestingActivities,-59832000.0,2009-10-31,2010-11-24,10-Q,2010,Q3,CY2009Q3
CRM,0001108524,NetCashProvidedByUsedInFinancingActivities,23562000.0,2009-10-31,2010-11-24,10-Q,2010,Q3,CY2009Q3
CRM,0001108524,PaymentsToAcquirePropertyPlantAndEquipment,10389000.0,2009-10-31,2010-11-24,10-Q,2010,Q3,CY2009Q3
CRM,0001108524,ResearchAndDevelopmentExpense,32763000.0,2009-10-31,2010-11-24,10-Q,2010,Q3,CY2009Q3
CRM,0001108524,WeightedAverageNumberOfSharesOutstandingBasic,124561000.0,2009-10-31,2010-11-24,10-Q,2010,Q3,CY2009Q3
CRM,0001108524,WeightedAverageNumberOfDilutedSharesOutstanding,128596000.0,2009-10-31,2010-11-24,10-Q,2010,Q3,CY2009Q3
CRM,0001108524,Revenues,330549000.0,2009-10-31,2011-03-23,10-K,2010,FY,CY2009Q3
CRM,0001108524,GrossProfit,264979000.0,2009-10-31,2011-03-23,10-K,2010,FY,CY2009Q3
CRM,0001108524,OperatingIncomeLoss,30141000.0,2009-10-31,2011-03-23,10-K,2010,FY,CY2009Q3
CRM,0001108524,NetIncomeLoss,20691000.0,2009-10-31,2011-03-23,10-K,2010,FY,CY2009Q3
CRM,0001108524,Cash,112700000.0,2010-01-31,2010-11-24,10-Q,2010,Q3,CY2009Q4I
CRM,0001108524,Assets,2460201000.0,2010-01-31,2011-03-23,10-K,2010,FY,CY2009Q4I
CRM,0001108524,AssetsCurrent,1706159000.0,2010-01-31,2011-03-23,10-K,2010,FY,CY2009Q4I
CRM,0001108524,Liabilities,1403535000.0,2010-01-31,2011-03-23,10-K,2010,FY,CY2009Q4I
CRM,0001108524,LiabilitiesCurrent,908130000.0,2010-01-31,2011-03-23,10-K,2010,FY,CY2009Q4I
CRM,0001108524,StockholdersEquity,1043802000.0,2010-01-31,2011-03-23,10-K,2010,FY,CY2009Q4I
CRM,0001108524,Revenues,1305583000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,CostOfRevenue,257925000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,GrossProfit,1047658000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,OperatingIncomeLoss,115272000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,NetIncomeLoss,80719000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,NetCashProvidedByUsedInOperatingActivities,270911000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,NetCashProvidedByUsedInInvestingActivities,-378616000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,NetCashProvidedByUsedInFinancingActivities,637153000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,PaymentsToAcquirePropertyPlantAndEquipment,49501000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,ResearchAndDevelopmentExpense,131897000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,WeightedAverageNumberOfSharesOutstandingBasic,124462000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,WeightedAverageNumberOfDilutedSharesOutstanding,128114000.0,2010-01-31,2012-03-09,10-K,2011,FY,CY2009
CRM,0001108524,CashAndCashEquivalentsAtCarryingValue,1011306000.0,2010-01-31,2013-03-08,10-K,2012,FY,CY2009Q4I
CRM,0001108524,Assets,2488097000.0,2010-04-30,2010-05-28,10-Q,2010,Q1,CY2010Q1I
CRM,0001108524,AssetsCurrent,1263752000.0,2010-04-30,2010-05-28,10-Q,2010,Q1,CY2010Q1I
CRM,0001108524,Liabilities,1339730000.0,2010-04-30,2010-05-28,10-Q,2010,Q1,CY2010Q1I
CRM,0001108524,LiabilitiesCurrent,838100000.0,2010-04-30,2010-05-28,10-Q,2010,Q1,CY2010Q1I
CRM,0001108524,StockholdersEquity,1134510000.0,2010-04-30,2010-05-28,10-Q,2010,Q1,CY2010Q1I
CRM,0001108524,CostOfRevenue,71581000.0,2010-04-30,2011-05-26,10-Q,2011,Q1,CY2010Q1
CRM,0001108524,NetCashProvidedByUsedInOperatingActivities,143183000.0,2010-04-30,2011-05-26,10-Q,2011,Q1,CY2010Q1
CRM,0001108524,NetCashProvidedByUsedInInvestingActivities,-508133000.0,2010-04-30,2011-05-26,10-Q,2011,Q1,CY2010Q1
CRM,0001108524,NetCashProvidedByUsedInFinancingActivities,43613000.0,2010-04-30,2011-05-26,10-Q,2011,Q1,CY2010Q1
CRM,0001108524,PaymentsToAcquirePropertyPlantAndEquipment,11690000.0,2010-04-30,2011-05-26,10-Q,2011,Q1,CY2010Q1
CRM,0001108524,ResearchAndDevelopmentExpense,40122000.0,2010-04-30,2011-05-26,10-Q,2011,Q1,CY2010Q1
CRM,0001108524,WeightedAverageNumberOfSharesOutstandingBasic,128032000.0,2010-04-30,2011-05-26,10-Q,2011,Q1,CY2010Q1
CRM,0001108524,WeightedAverageNumberOfDilutedSharesOutstanding,132251000.0,2010-04-30,2011-05-26,10-Q,2011,Q1,CY2010Q1
CRM,0001108524,CashAndCashEquivalentsAtCarryingValue,690794000.0,2010-04-30,2011-09-06,10-Q,2011,Q2,CY2010Q1I
CRM,0001108524,Revenues,376813000.0,2010-04-30,2012-03-09,10-K,2011,FY,CY2010Q1
CRM,0001108524,GrossProfit,305232000.0,2010-04-30,2012-03-09,10-K,2011,FY,CY2010Q1
CRM,0001108524,OperatingIncomeLoss,33050000.0,2010-04-30,2012-03-09,10-K,2011,FY,CY2010Q1
CRM,0001108524,NetIncomeLoss,17745000.0,2010-04-30,2012-03-09,10-K,2011,FY,CY2010Q1
CRM,0001108524,EarningsPerShareBasic,0.25,2010-07-31,2010-09-09,10-Q,2010,Q2,
CRM,0001108524,EarningsPerShareDiluted,0.24,2010-07-31,2010-09-09,10-Q,2010,Q2,
CRM,0001108524,Assets,2698476000.0,2010-07-31,2010-09-09,10-Q,2010,Q2,CY2010Q2I
CRM,0001108524,AssetsCurrent,1112136000.0,2010-07-31,2010-09-09,10-Q,2010,Q2,CY2010Q2I
CRM,0001108524,Liabilities,1442921000.0,2010-07-31,2010-09-09,10-Q,2010,Q2,CY2010Q2I
CRM,0001108524,LiabilitiesCurrent,928566000.0,2010-07-31,2010-09-09,10-Q,2010,Q2,CY2010Q2I
CRM,0001108524,StockholdersEquity,1240626000.0,2010-07-31,2010-09-09,10-Q,2010,Q2,CY2010Q2I
CRM,0001108524,CostOfRevenue,77790000.0,2010-07-31,2011-09-06,10-Q,2011,Q2,CY2010Q2
CRM,0001108524,NetCashProvidedByUsedInOperatingActivities,76096000.0,2010-07-31,2011-09-06,10-Q,2011,Q2,CY2010Q2
CRM,0001108524,NetCashProvidedByUsedInInvestingActivities,-415364000.0,2010-07-31,2011-09-06,10-Q,2011,Q2,CY2010Q2
CRM,0001108524,NetCashProvidedByUsedInFinancingActivities,54906000.0,2010-07-31,2011-09-06,10-Q,2011,Q2,CY2010Q2
CRM,0001108524,PaymentsToAcquirePropertyPlantAndEquipment,27831000.0,2010-07-31,2011-09-06,10-Q,2011,Q2,CY2010Q2
CRM,0001108524,ResearchAndDevelopmentExpense,42930000.0,2010-07-31,2011-09-06,10-Q,2011,Q2,CY2010Q2
CRM,0001108524,WeightedAverageNumberOfSharesOutstandingBasic,129462000.0,2010-07-31,2011-09-06,10-Q,2011,Q2,CY2010Q2
CRM,0001108524,WeightedAverageNumberOfDilutedSharesOutstanding,134176000.0,2010-07-31,2011-09-06,10-Q,2011,Q2,CY2010Q2
CRM,0001108524,CashAndCashEquivalentsAtCarryingValue,409925000.0,2010-07-31,2011-11-29,10-Q,2011,Q3,CY2010Q2I
CRM,0001108524,Revenues,394372000.0,2010-07-31,2012-03-09,10-K,2011,FY,CY2010Q2
CRM,0001108524,GrossProfit,316582000.0,2010-07-31,2012-03-09,10-K,2011,FY,CY2010Q2
CRM,0001108524,OperatingIncomeLoss,29682000.0,2010-07-31,2012-03-09,10-K,2011,FY,CY2010Q2
CRM,0001108524,NetIncomeLoss,14744000.0,2010-07-31,2012-03-09,10-K,2011,FY,CY2010Q2
CRM,0001108524,Assets,2740694000.0,2010-10-31,2010-11-24,10-Q,2010,Q3,CY2010Q3I
CRM,0001108524,AssetsCurrent,1192936000.0,2010-10-31,2010-11-24,10-Q,2010,Q3,CY2010Q3I
CRM,0001108524,Cash,512600000.0,2010-10-31,2010-11-24,10-Q,2010,Q3,CY2010Q3I
CRM,0001108524,Liabilities,1528228000.0,2010-10-31,2010-11-24,10-Q,2010,Q3,CY2010Q3I
CRM,0001108524,LiabilitiesCurrent,993045000.0,2010-10-31,2010-11-24,10-Q,2010,Q3,CY2010Q3I
CRM,0001108524,StockholdersEquity,1210288000.0,2010-10-31,2010-11-24,10-Q,2010,Q3,CY2010Q3I
CRM,0001108524,CostOfRevenue,82131000.0,2010-10-31,2011-11-29,10-Q,2011,Q3,CY2010Q3
CRM,0001108524,CashAndCashEquivalentsAtCarryingValue,630303000.0,2010-10-31,2011-11-29,10-Q,2011,Q3,CY2010Q3I
CRM,0001108524,NetCashProvidedByUsedInOperatingActivities,74040000.0,2010-10-31,2011-11-29,10-Q,2011,Q3,CY2010Q3
CRM,0001108524,NetCashProvidedByUsedInInvestingActivities,243716000.0,2010-10-31,2011-11-29,10-Q,2011,Q3,CY2010Q3
CRM,0001108524,NetCashProvidedByUsedInFinancingActivities,-95155000.0,2010-10-31,2011-11-29,10-Q,2011,Q3,CY2010Q3
CRM,0001108524,PaymentsToAcquirePropertyPlantAndEquipment,20790000.0,2010-10-31,2011-11-29,10-Q,2011,Q3,CY2010Q3
CRM,0001108524,ResearchAndDevelopmentExpense,47305000.0,2010-10-31,2011-11-29,10-Q,2011,Q3,CY2010Q3
CRM,0001108524,WeightedAverageNumberOfSharesOutstandingBasic,130888000.0,2010-10-31,2011-11-29,10-Q,2011,Q3,CY2010Q3
CRM,0001108524,WeightedAverageNumberOfDilutedSharesOutstanding,137044000.0,2010-10-31,2011-11-29,10-Q,2011,Q3,CY2010Q3
CRM,0001108524,Revenues,429087000.0,2010-10-31,2012-03-09,10-K,2011,FY,CY2010Q3
CRM,0001108524,GrossProfit,346956000.0,2010-10-31,2012-03-09,10-K,2011,FY,CY2010Q3
CRM,0001108524,OperatingIncomeLoss,35156000.0,2010-10-31,2012-03-09,10-K,2011,FY,CY2010Q3
CRM,0001108524,NetIncomeLoss,21072000.0,2010-10-31,2012-03-09,10-K,2011,FY,CY2010Q3
CRM,0001108524,Assets,3091165000.0,2011-01-31,2012-03-09,10-K,2011,FY,CY2010Q4I
CRM,0001108524,AssetsCurrent,1074924000.0,2011-01-31,2012-03-09,10-K,2011,FY,CY2010Q4I
CRM,0001108524,Liabilities,1814674000.0,2011-01-31,2012-03-09,10-K,2011,FY,CY2010Q4I
CRM,0001108524,LiabilitiesCurrent,1276466000.0,2011-01-31,2012-03-09,10-K,2011,FY,CY2010Q4I
CRM,0001108524,Revenues,1657139000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,CostOfRevenue,323813000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,GrossProfit,1333326000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,OperatingIncomeLoss,97497000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,NetIncomeLoss,64474000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,NetCashProvidedByUsedInOperatingActivities,459081000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,NetCashProvidedByUsedInInvestingActivities,-1062554000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,NetCashProvidedByUsedInFinancingActivities,14074000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,PaymentsToAcquirePropertyPlantAndEquipment,90887000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,ResearchAndDevelopmentExpense,187887000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,WeightedAverageNumberOfSharesOutstandingBasic,130222000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,WeightedAverageNumberOfDilutedSharesOutstanding,136598000.0,2011-01-31,2013-03-08,10-K,2012,FY,CY2010
CRM,0001108524,CashAndCashEquivalentsAtCarryingValue,424292000.0,2011-01-31,2014-03-05,10-K,2013,FY,CY2010Q4I
CRM,0001108524,StockholdersEquity,1276491000.0,2011-01-31,2014-03-05,10-K,2013,FY,CY2010Q4I
CRM,0001108524,Assets,3128068000.0,2011-04-30,2011-05-26,10-Q,2011,Q1,CY2011Q1I
CRM,0001108524,AssetsCurrent,1188129000.0,2011-04-30,2011-05-26,10-Q,2011,Q1,CY2011Q1I
CRM,0001108524,Liabilities,1775795000.0,2011-04-30,2011-05-26,10-Q,2011,Q1,CY2011Q1I
CRM,0001108524,LiabilitiesCurrent,1685212000.0,2011-04-30,2011-05-26,10-Q,2011,Q1,CY2011Q1I
CRM,0001108524,StockholdersEquity,1255642000.0,2011-04-30,2011-05-26,10-Q,2011,Q1,CY2011Q1I
CRM,0001108524,CostOfRevenue,103066000.0,2011-04-30,2012-05-25,10-Q,2012,Q1,CY2011Q1
CRM,0001108524,NetCashProvidedByUsedInOperatingActivities,139518000.0,2011-04-30,2012-05-25,10-Q,2012,Q1,CY2011Q1
CRM,0001108524,NetCashProvidedByUsedInInvestingActivities,79362000.0,2011-04-30,2012-05-25,10-Q,2012,Q1,CY2011Q1
CRM,0001108524,NetCashProvidedByUsedInFinancingActivities,27958000.0,2011-04-30,2012-05-25,10-Q,2012,Q1,CY2011Q1
CRM,0001108524,PaymentsToAcquirePropertyPlantAndEquipment,27314000.0,2011-04-30,2012-05-25,10-Q,2012,Q1,CY2011Q1
CRM,0001108524,ResearchAndDevelopmentExpense,65292000.0,2011-04-30,2012-05-25,10-Q,2012,Q1,CY2011Q1
CRM,0001108524,WeightedAverageNumberOfSharesOutstandingBasic,133454000.0,2011-04-30,2012-05-25,10-Q,2012,Q1,CY2011Q1
CRM,0001108524,WeightedAverageNumberOfDilutedSharesOutstanding,141062000.0,2011-04-30,2012-05-25,10-Q,2012,Q1,CY2011Q1
CRM,0001108524,CashAndCashEquivalentsAtCarryingValue,664612000.0,2011-04-30,2012-08-31,10-Q,2012,Q2,CY2011Q1I
CRM,0001108524,Revenues,504364000.0,2011-04-30,2013-03-08,10-K,2012,FY,CY2011Q1
CRM,0001108524,GrossProfit,401298000.0,2011-04-30,2013-03-08,10-K,2012,FY,CY2011Q1
CRM,0001108524,OperatingIncomeLoss,-2803000.0,2011-04-30,2013-03-08,10-K,2012,FY,CY2011Q1
CRM,0001108524,NetIncomeLoss,530000.0,2011-04-30,2013-03-08,10-K,2012,FY,CY2011Q1
